participantId,trialId,answer,startTime,endTime,duration,taskOrder,true_value,chart_type,accuracy
V3srnWCq7tELXVYsj4RJ,barChart20,80,"Tue, 12 Mar 2024 02:45:23 GMT","Tue, 12 Mar 2024 02:45:27 GMT",3965,31,73,barChart,2.8329
V3srnWCq7tELXVYsj4RJ,bubbleChart1,50,"Tue, 12 Mar 2024 02:44:34 GMT","Tue, 12 Mar 2024 02:44:37 GMT",3191,20,56,bubbleChart,2.6147
V3srnWCq7tELXVYsj4RJ,bubbleChart2,80,"Tue, 12 Mar 2024 02:44:22 GMT","Tue, 12 Mar 2024 02:44:28 GMT",5328,17,71,bubbleChart,3.1898
V3srnWCq7tELXVYsj4RJ,bubbleChart3,40,"Tue, 12 Mar 2024 02:44:18 GMT","Tue, 12 Mar 2024 02:44:22 GMT",4348,16,43,bubbleChart,1.6439
V3srnWCq7tELXVYsj4RJ,bubbleChart4,20,"Tue, 12 Mar 2024 02:43:57 GMT","Tue, 12 Mar 2024 02:44:05 GMT",8094,13,28,bubbleChart,3.0224
V3srnWCq7tELXVYsj4RJ,bubbleChart5,70,"Tue, 12 Mar 2024 02:43:53 GMT","Tue, 12 Mar 2024 02:43:57 GMT",4323,12,80,bubbleChart,3.3399
V3srnWCq7tELXVYsj4RJ,bubbleChart6,95,"Tue, 12 Mar 2024 02:44:30 GMT","Tue, 12 Mar 2024 02:44:34 GMT",4324,19,75,bubbleChart,4.3309
V3srnWCq7tELXVYsj4RJ,bubbleChart8,80,"Tue, 12 Mar 2024 02:44:12 GMT","Tue, 12 Mar 2024 02:44:18 GMT",5945,15,60,bubbleChart,4.3309
V3srnWCq7tELXVYsj4RJ,bubbleChart9,40,"Tue, 12 Mar 2024 02:44:37 GMT","Tue, 12 Mar 2024 02:44:41 GMT",3915,21,40,bubbleChart,-3.0000
V3srnWCq7tELXVYsj4RJ,bubbleChart10,85,"Tue, 12 Mar 2024 02:44:05 GMT","Tue, 12 Mar 2024 02:44:12 GMT",6777,14,67,bubbleChart,4.1799
V3srnWCq7tELXVYsj4RJ,bubbleChart20,80,"Tue, 12 Mar 2024 02:44:28 GMT","Tue, 12 Mar 2024 02:44:30 GMT",2139,18,73,bubbleChart,2.8329
V3srnWCq7tELXVYsj4RJ,stackedbarChart1,50,"Tue, 12 Mar 2024 02:45:44 GMT","Tue, 12 Mar 2024 02:45:48 GMT",3975,34,56,stackedbarChart,2.6147
V3srnWCq7tELXVYsj4RJ,stackedbarChart3,40,"Tue, 12 Mar 2024 02:46:21 GMT","Tue, 12 Mar 2024 02:46:24 GMT",3021,41,43,stackedbarChart,1.6439
V3srnWCq7tELXVYsj4RJ,stackedbarChart4,35,"Tue, 12 Mar 2024 02:45:52 GMT","Tue, 12 Mar 2024 02:45:58 GMT",6638,36,28,stackedbarChart,2.8329
V3srnWCq7tELXVYsj4RJ,stackedbarChart5,70,"Tue, 12 Mar 2024 02:46:15 GMT","Tue, 12 Mar 2024 02:46:20 GMT",5519,40,80,stackedbarChart,3.3399
V3srnWCq7tELXVYsj4RJ,stackedbarChart8,70,"Tue, 12 Mar 2024 02:46:04 GMT","Tue, 12 Mar 2024 02:46:09 GMT",5195,38,60,stackedbarChart,3.3399
V3srnWCq7tELXVYsj4RJ,stackedbarChart10,60,"Tue, 12 Mar 2024 02:45:48 GMT","Tue, 12 Mar 2024 02:45:52 GMT",3913,35,67,stackedbarChart,2.8329
V3srnWCq7tELXVYsj4RJ,stackedbarChart13,40,"Tue, 12 Mar 2024 02:45:27 GMT","Tue, 12 Mar 2024 02:45:40 GMT",12909,32,47,stackedbarChart,2.8329
V3srnWCq7tELXVYsj4RJ,stackedbarChart14,60,"Tue, 12 Mar 2024 02:46:09 GMT","Tue, 12 Mar 2024 02:46:15 GMT",5971,39,64,stackedbarChart,2.0444
V3srnWCq7tELXVYsj4RJ,stackedbarChart16,50,"Tue, 12 Mar 2024 02:45:40 GMT","Tue, 12 Mar 2024 02:45:44 GMT",3661,33,60,stackedbarChart,3.3399
V3srnWCq7tELXVYsj4RJ,stackedbarChart17,100,"Tue, 12 Mar 2024 02:45:58 GMT","Tue, 12 Mar 2024 02:46:04 GMT",5457,37,82,stackedbarChart,4.1799
V3srnWCq7tELXVYsj4RJ,packCircle3,75,"Tue, 12 Mar 2024 02:42:57 GMT","Tue, 12 Mar 2024 02:43:04 GMT",6943,4,43,packCircle,5.0056
V3srnWCq7tELXVYsj4RJ,packCircle4,40,"Tue, 12 Mar 2024 02:43:22 GMT","Tue, 12 Mar 2024 02:43:26 GMT",3474,8,28,packCircle,3.5999
V3srnWCq7tELXVYsj4RJ,packCircle8,70,"Tue, 12 Mar 2024 02:43:26 GMT","Tue, 12 Mar 2024 02:43:30 GMT",4758,9,60,packCircle,3.3399
V3srnWCq7tELXVYsj4RJ,packCircle9,50,"Tue, 12 Mar 2024 02:42:42 GMT","Tue, 12 Mar 2024 02:42:53 GMT",10526,2,40,packCircle,3.3399
V3srnWCq7tELXVYsj4RJ,packCircle11,80,"Tue, 12 Mar 2024 02:42:53 GMT","Tue, 12 Mar 2024 02:42:57 GMT",3850,3,78,packCircle,1.0875
V3srnWCq7tELXVYsj4RJ,packCircle12,60,"Tue, 12 Mar 2024 02:43:46 GMT","Tue, 12 Mar 2024 02:43:53 GMT",6872,11,71,packCircle,3.4757
V3srnWCq7tELXVYsj4RJ,packCircle15,50,"Tue, 12 Mar 2024 02:43:13 GMT","Tue, 12 Mar 2024 02:43:22 GMT",8955,7,56,packCircle,2.6147
V3srnWCq7tELXVYsj4RJ,packCircle16,75,"Tue, 12 Mar 2024 02:43:04 GMT","Tue, 12 Mar 2024 02:43:09 GMT",5487,5,60,packCircle,3.9189
V3srnWCq7tELXVYsj4RJ,packCircle18,50,"Tue, 12 Mar 2024 02:43:09 GMT","Tue, 12 Mar 2024 02:43:13 GMT",3849,6,33,packCircle,4.0980
V3srnWCq7tELXVYsj4RJ,packCircle19,50,"Tue, 12 Mar 2024 02:43:30 GMT","Tue, 12 Mar 2024 02:43:46 GMT",15425,10,45,packCircle,2.3576
hWR9mBEXziIPvzKdoo0k,barChart1,45,"Mon, 11 Mar 2024 21:43:39 GMT","Mon, 11 Mar 2024 21:43:50 GMT",10653,26,56,barChart,3.4757
hWR9mBEXziIPvzKdoo0k,barChart2,75,"Mon, 11 Mar 2024 21:44:01 GMT","Mon, 11 Mar 2024 21:44:06 GMT",5812,29,71,barChart,2.0444
hWR9mBEXziIPvzKdoo0k,barChart3,35,"Mon, 11 Mar 2024 21:44:13 GMT","Mon, 11 Mar 2024 21:44:21 GMT",7957,31,43,barChart,3.0224
hWR9mBEXziIPvzKdoo0k,barChart4,25,"Mon, 11 Mar 2024 21:43:26 GMT","Mon, 11 Mar 2024 21:43:34 GMT",7568,24,28,barChart,1.6439
hWR9mBEXziIPvzKdoo0k,barChart9,40,"Mon, 11 Mar 2024 21:43:34 GMT","Mon, 11 Mar 2024 21:43:39 GMT",4926,25,40,barChart,-3.0000
hWR9mBEXziIPvzKdoo0k,barChart10,60,"Mon, 11 Mar 2024 21:43:50 GMT","Mon, 11 Mar 2024 21:43:54 GMT",4847,27,67,barChart,2.8329
hWR9mBEXziIPvzKdoo0k,barChart11,75,"Mon, 11 Mar 2024 21:43:04 GMT","Mon, 11 Mar 2024 21:43:20 GMT",15791,22,78,barChart,1.6439
hWR9mBEXziIPvzKdoo0k,barChart12,75,"Mon, 11 Mar 2024 21:43:55 GMT","Mon, 11 Mar 2024 21:44:01 GMT",6096,28,71,barChart,2.0444
hWR9mBEXziIPvzKdoo0k,barChart19,30,"Mon, 11 Mar 2024 21:43:20 GMT","Mon, 11 Mar 2024 21:43:26 GMT",6232,23,45,barChart,3.9189
hWR9mBEXziIPvzKdoo0k,barChart20,70,"Mon, 11 Mar 2024 21:44:06 GMT","Mon, 11 Mar 2024 21:44:13 GMT",6522,30,73,barChart,1.6439
hWR9mBEXziIPvzKdoo0k,bubbleChart1,50,"Mon, 11 Mar 2024 21:41:34 GMT","Mon, 11 Mar 2024 21:42:01 GMT",27387,13,56,bubbleChart,2.6147
hWR9mBEXziIPvzKdoo0k,bubbleChart2,65,"Mon, 11 Mar 2024 21:42:32 GMT","Mon, 11 Mar 2024 21:42:38 GMT",6636,18,71,bubbleChart,2.6147
hWR9mBEXziIPvzKdoo0k,bubbleChart4,20,"Mon, 11 Mar 2024 21:42:26 GMT","Mon, 11 Mar 2024 21:42:32 GMT",6208,17,28,bubbleChart,3.0224
hWR9mBEXziIPvzKdoo0k,bubbleChart5,70,"Mon, 11 Mar 2024 21:42:39 GMT","Mon, 11 Mar 2024 21:42:49 GMT",10951,19,80,bubbleChart,3.3399
hWR9mBEXziIPvzKdoo0k,bubbleChart8,40,"Mon, 11 Mar 2024 21:42:49 GMT","Mon, 11 Mar 2024 21:42:59 GMT",9714,20,60,bubbleChart,4.3309
hWR9mBEXziIPvzKdoo0k,bubbleChart12,60,"Mon, 11 Mar 2024 21:42:15 GMT","Mon, 11 Mar 2024 21:42:26 GMT",10262,16,71,bubbleChart,3.4757
hWR9mBEXziIPvzKdoo0k,bubbleChart15,40,"Mon, 11 Mar 2024 21:42:01 GMT","Mon, 11 Mar 2024 21:42:10 GMT",8505,14,56,bubbleChart,4.0112
hWR9mBEXziIPvzKdoo0k,bubbleChart17,70,"Mon, 11 Mar 2024 21:42:10 GMT","Mon, 11 Mar 2024 21:42:15 GMT",5576,15,82,bubbleChart,3.5999
hWR9mBEXziIPvzKdoo0k,bubbleChart18,10,"Mon, 11 Mar 2024 21:42:59 GMT","Mon, 11 Mar 2024 21:43:04 GMT",5111,21,33,bubbleChart,4.5314
hWR9mBEXziIPvzKdoo0k,bubbleChart20,60,"Mon, 11 Mar 2024 21:41:20 GMT","Mon, 11 Mar 2024 21:41:34 GMT",14195,12,73,bubbleChart,3.7142
hWR9mBEXziIPvzKdoo0k,stackedbarChart3,30,"Mon, 11 Mar 2024 21:45:08 GMT","Mon, 11 Mar 2024 21:45:13 GMT",5246,38,43,stackedbarChart,3.7142
hWR9mBEXziIPvzKdoo0k,stackedbarChart4,35,"Mon, 11 Mar 2024 21:44:21 GMT","Mon, 11 Mar 2024 21:44:30 GMT",8610,32,28,stackedbarChart,2.8329
hWR9mBEXziIPvzKdoo0k,stackedbarChart5,60,"Mon, 11 Mar 2024 21:45:13 GMT","Mon, 11 Mar 2024 21:45:18 GMT",5014,39,80,stackedbarChart,4.3309
hWR9mBEXziIPvzKdoo0k,stackedbarChart7,40,"Mon, 11 Mar 2024 21:44:56 GMT","Mon, 11 Mar 2024 21:45:02 GMT",6528,36,50,stackedbarChart,3.3399
hWR9mBEXziIPvzKdoo0k,stackedbarChart8,40,"Mon, 11 Mar 2024 21:44:30 GMT","Mon, 11 Mar 2024 21:44:41 GMT",10937,33,60,stackedbarChart,4.3309
hWR9mBEXziIPvzKdoo0k,stackedbarChart12,55,"Mon, 11 Mar 2024 21:45:32 GMT","Mon, 11 Mar 2024 21:45:36 GMT",4792,41,71,stackedbarChart,4.0112
hWR9mBEXziIPvzKdoo0k,stackedbarChart13,45,"Mon, 11 Mar 2024 21:45:02 GMT","Mon, 11 Mar 2024 21:45:08 GMT",5382,37,47,stackedbarChart,1.0875
hWR9mBEXziIPvzKdoo0k,stackedbarChart14,60,"Mon, 11 Mar 2024 21:45:18 GMT","Mon, 11 Mar 2024 21:45:31 GMT",13348,40,64,stackedbarChart,2.0444
hWR9mBEXziIPvzKdoo0k,stackedbarChart15,50,"Mon, 11 Mar 2024 21:44:41 GMT","Mon, 11 Mar 2024 21:44:47 GMT",6613,34,56,stackedbarChart,2.6147
hWR9mBEXziIPvzKdoo0k,stackedbarChart16,55,"Mon, 11 Mar 2024 21:44:47 GMT","Mon, 11 Mar 2024 21:44:56 GMT",8660,35,60,stackedbarChart,2.3576
hWR9mBEXziIPvzKdoo0k,packCircle1,50,"Mon, 11 Mar 2024 21:39:36 GMT","Mon, 11 Mar 2024 21:39:56 GMT",19817,2,56,packCircle,2.6147
hWR9mBEXziIPvzKdoo0k,packCircle2,75,"Mon, 11 Mar 2024 21:41:12 GMT","Mon, 11 Mar 2024 21:41:20 GMT",7214,11,71,packCircle,2.0444
hWR9mBEXziIPvzKdoo0k,packCircle3,40,"Mon, 11 Mar 2024 21:39:56 GMT","Mon, 11 Mar 2024 21:40:05 GMT",9244,3,43,packCircle,1.6439
hWR9mBEXziIPvzKdoo0k,packCircle5,85,"Mon, 11 Mar 2024 21:41:05 GMT","Mon, 11 Mar 2024 21:41:12 GMT",7739,10,80,packCircle,2.3576
hWR9mBEXziIPvzKdoo0k,packCircle6,70,"Mon, 11 Mar 2024 21:40:55 GMT","Mon, 11 Mar 2024 21:41:05 GMT",9337,9,75,packCircle,2.3576
hWR9mBEXziIPvzKdoo0k,packCircle12,75,"Mon, 11 Mar 2024 21:40:40 GMT","Mon, 11 Mar 2024 21:40:47 GMT",7061,7,71,packCircle,2.0444
hWR9mBEXziIPvzKdoo0k,packCircle13,45,"Mon, 11 Mar 2024 21:40:29 GMT","Mon, 11 Mar 2024 21:40:40 GMT",10369,6,47,packCircle,1.0875
hWR9mBEXziIPvzKdoo0k,packCircle14,60,"Mon, 11 Mar 2024 21:40:17 GMT","Mon, 11 Mar 2024 21:40:29 GMT",12220,5,64,packCircle,2.0444
hWR9mBEXziIPvzKdoo0k,packCircle18,20,"Mon, 11 Mar 2024 21:40:05 GMT","Mon, 11 Mar 2024 21:40:17 GMT",11939,4,33,packCircle,3.7142
hWR9mBEXziIPvzKdoo0k,packCircle20,70,"Mon, 11 Mar 2024 21:40:47 GMT","Mon, 11 Mar 2024 21:40:55 GMT",8524,8,73,packCircle,1.6439
